<TICKER>;<PER>;<DATE>;<TIME>;<LAST>;<VOL>
ROSN;0;20140425;131019;225.800000000;10
ROSN;0;20140425;131019;225.800000000;10
ROSN;0;20140425;131020;225.800000000;100
ROSN;0;20140425;131024;225.800000000;90
ROSN;0;20140425;131026;225.790000000;500
ROSN;0;20140425;131026;225.790000000;260
ROSN;0;20140425;131026;225.790000000;760
ROSN;0;20140425;131026;225.790000000;760
ROSN;0;20140425;131026;225.750000000;200
ROSN;0;20140425;131026;225.760000000;100
ROSN;0;20140425;131026;225.740000000;300
ROSN;0;20140425;131026;225.740000000;330
ROSN;0;20140425;131032;225.730000000;190
ROSN;0;20140425;131032;225.730000000;770
ROSN;0;20140425;131032;225.730000000;10
ROSN;0;20140425;131032;225.720000000;440
ROSN;0;20140425;131032;225.700000000;50
ROSN;0;20140425;131032;225.690000000;440
ROSN;0;20140425;131032;225.690000000;200
ROSN;0;20140425;131032;225.660000000;10
ROSN;0;20140425;131032;225.660000000;10
ROSN;0;20140425;131034;225.710000000;440
ROSN;0;20140425;131034;225.710000000;440
ROSN;0;20140425;131035;225.780000000;440
ROSN;0;20140425;131036;225.720000000;200
ROSN;0;20140425;131041;225.720000000;20
ROSN;0;20140425;131041;225.720000000;100
ROSN;0;20140425;131042;225.790000000;70
ROSN;0;20140425;131044;225.790000000;30
ROSN;0;20140425;131059;225.720000000;20
ROSN;0;20140425;131059;225.790000000;300
ROSN;0;20140425;131108;225.720000000;160
ROSN;0;20140425;131110;225.590000000;330
ROSN;0;20140425;131110;225.560000000;70
ROSN;0;20140425;131115;225.660000000;440
ROSN;0;20140425;131115;225.660000000;60
ROSN;0;20140425;131115;225.660000000;40
ROSN;0;20140425;131115;225.660000000;340
ROSN;0;20140425;131116;225.660000000;10
ROSN;0;20140425;131116;225.660000000;410
ROSN;0;20140425;131116;225.660000000;420
ROSN;0;20140425;131116;225.660000000;420
ROSN;0;20140425;131116;225.660000000;420
ROSN;0;20140425;131116;225.660000000;440
ROSN;0;20140425;131116;225.660000000;420
ROSN;0;20140425;131117;225.670000000;420
ROSN;0;20140425;131119;225.610000000;420
ROSN;0;20140425;131119;225.590000000;420
ROSN;0;20140425;131119;225.530000000;160
ROSN;0;20140425;131122;225.670000000;120
ROSN;0;20140425;131122;225.680000000;150
ROSN;0;20140425;131122;225.690000000;2000
ROSN;0;20140425;131122;225.690000000;1050
ROSN;0;20140425;131122;225.690000000;1170
ROSN;0;20140425;131122;225.690000000;510
ROSN;0;20140425;131140;225.690000000;10
ROSN;0;20140425;131140;225.700000000;20
ROSN;0;20140425;131200;225.610000000;50
ROSN;0;20140425;131220;225.610000000;160
ROSN;0;20140425;131231;225.610000000;100
ROSN;0;20140425;131236;225.610000000;490
ROSN;0;20140425;131236;225.610000000;180
ROSN;0;20140425;131236;225.590000000;70
ROSN;0;20140425;131236;225.530000000;260
ROSN;0;20140425;131338;225.630000000;30
ROSN;0;20140425;131410;225.680000000;170
ROSN;0;20140425;131410;225.680000000;90
ROSN;0;20140425;131413;225.680000000;10
ROSN;0;20140425;131413;225.690000000;150
ROSN;0;20140425;131427;225.680000000;10
ROSN;0;20140425;131427;225.690000000;80
ROSN;0;20140425;131427;225.690000000;100
ROSN;0;20140425;131429;225.690000000;70
ROSN;0;20140425;131431;225.690000000;100
ROSN;0;20140425;131433;225.690000000;90
ROSN;0;20140425;131434;225.690000000;100
ROSN;0;20140425;131434;225.690000000;200
ROSN;0;20140425;131435;225.690000000;200
ROSN;0;20140425;131435;225.690000000;100
ROSN;0;20140425;131436;225.690000000;70
ROSN;0;20140425;131437;225.690000000;100
ROSN;0;20140425;131441;225.690000000;200
ROSN;0;20140425;131441;225.690000000;100
ROSN;0;20140425;131443;225.690000000;50
ROSN;0;20140425;131446;225.690000000;100
ROSN;0;20140425;131446;225.690000000;160
ROSN;0;20140425;131446;225.690000000;70
ROSN;0;20140425;131447;225.690000000;90
ROSN;0;20140425;131447;225.690000000;100
ROSN;0;20140425;131447;225.690000000;100
ROSN;0;20140425;131447;225.690000000;100
ROSN;0;20140425;131447;225.690000000;10
ROSN;0;20140425;131448;225.690000000;100
ROSN;0;20140425;131449;225.690000000;200
ROSN;0;20140425;131449;225.660000000;10
ROSN;0;20140425;131451;225.690000000;10
ROSN;0;20140425;131451;225.690000000;100
ROSN;0;20140425;131451;225.690000000;260
ROSN;0;20140425;131507;225.680000000;40
ROSN;0;20140425;131508;225.680000000;170
ROSN;0;20140425;131508;225.680000000;20
ROSN;0;20140425;131508;225.680000000;20
ROSN;0;20140425;131508;225.680000000;90
ROSN;0;20140425;131508;225.680000000;100
ROSN;0;20140425;131508;225.680000000;30
ROSN;0;20140425;131508;225.680000000;50
ROSN;0;20140425;131508;225.680000000;10
ROSN;0;20140425;131508;225.680000000;90
ROSN;0;20140425;131508;225.680000000;20
ROSN;0;20140425;131509;225.680000000;10
ROSN;0;20140425;131509;225.680000000;100
ROSN;0;20140425;131509;225.680000000;20
ROSN;0;20140425;131509;225.680000000;80
ROSN;0;20140425;131509;225.680000000;40
ROSN;0;20140425;131509;225.680000000;20
ROSN;0;20140425;131509;225.680000000;90
ROSN;0;20140425;131509;225.690000000;260
ROSN;0;20140425;131509;225.690000000;200
ROSN;0;20140425;131509;225.690000000;90
ROSN;0;20140425;131510;225.690000000;200
ROSN;0;20140425;131510;225.690000000;100
ROSN;0;20140425;131510;225.690000000;90
ROSN;0;20140425;131510;225.690000000;20
ROSN;0;20140425;131510;225.690000000;30
ROSN;0;20140425;131511;225.690000000;160
ROSN;0;20140425;131511;225.690000000;190
ROSN;0;20140425;131511;225.690000000;100
ROSN;0;20140425;131511;225.690000000;160
ROSN;0;20140425;131511;225.690000000;100
ROSN;0;20140425;131511;225.690000000;10
ROSN;0;20140425;131511;225.690000000;770
ROSN;0;20140425;131511;225.700000000;240
ROSN;0;20140425;131511;225.700000000;380
ROSN;0;20140425;131511;225.700000000;380
ROSN;0;20140425;131511;225.700000000;1480
ROSN;0;20140425;131511;225.700000000;10
ROSN;0;20140425;131511;225.790000000;100
ROSN;0;20140425;131511;225.780000000;1000
ROSN;0;20140425;131511;225.780000000;100
ROSN;0;20140425;131513;225.790000000;10
ROSN;0;20140425;131513;225.800000000;160
ROSN;0;20140425;131517;225.790000000;40
ROSN;0;20140425;131522;225.800000000;90
ROSN;0;20140425;131522;225.800000000;10
ROSN;0;20140425;131522;225.800000000;10
ROSN;0;20140425;131522;225.800000000;100
ROSN;0;20140425;131522;225.800000000;60
ROSN;0;20140425;131523;225.800000000;70
ROSN;0;20140425;131524;225.800000000;30
ROSN;0;20140425;131536;225.720000000;110
ROSN;0;20140425;131536;225.720000000;690
ROSN;0;20140425;131550;225.720000000;40
ROSN;0;20140425;131550;225.720000000;60
ROSN;0;20140425;131550;225.720000000;40
ROSN;0;20140425;131556;225.690000000;70
ROSN;0;20140425;131556;225.690000000;100
ROSN;0;20140425;131556;225.690000000;130
ROSN;0;20140425;131718;225.540000000;100
ROSN;0;20140425;131718;225.540000000;70
ROSN;0;20140425;131718;225.540000000;50
ROSN;0;20140425;131718;225.540000000;70
ROSN;0;20140425;131718;225.490000000;10
ROSN;0;20140425;131718;225.490000000;320
ROSN;0;20140425;131727;225.450000000;300
ROSN;0;20140425;131727;225.450000000;400
ROSN;0;20140425;131727;225.450000000;200
ROSN;0;20140425;131727;225.440000000;800
ROSN;0;20140425;131727;225.450000000;10
ROSN;0;20140425;131727;225.440000000;850
ROSN;0;20140425;131735;225.260000000;80
ROSN;0;20140425;131736;225.230000000;90
ROSN;0;20140425;131736;225.240000000;100
ROSN;0;20140425;131746;225.230000000;2000
ROSN;0;20140425;131754;225.230000000;90
ROSN;0;20140425;131758;225.230000000;80
ROSN;0;20140425;131803;225.230000000;90
ROSN;0;20140425;131818;225.400000000;140
ROSN;0;20140425;131823;225.270000000;90
ROSN;0;20140425;131832;225.260000000;90
ROSN;0;20140425;131836;225.260000000;20
ROSN;0;20140425;131836;225.240000000;70
ROSN;0;20140425;131858;225.240000000;30
ROSN;0;20140425;131858;225.230000000;60
ROSN;0;20140425;131915;225.220000000;200
ROSN;0;20140425;131915;225.220000000;20
ROSN;0;20140425;131915;225.180000000;200
ROSN;0;20140425;131915;225.180000000;100
ROSN;0;20140425;131915;225.170000000;300
ROSN;0;20140425;131928;225.130000000;90
ROSN;0;20140425;131929;225.110000000;30
ROSN;0;20140425;131933;225.110000000;90
ROSN;0;20140425;131934;225.110000000;90
ROSN;0;20140425;131934;225.120000000;80
ROSN;0;20140425;131935;225.110000000;40
ROSN;0;20140425;131937;225.110000000;130
ROSN;0;20140425;131942;225.110000000;140
ROSN;0;20140425;131942;225.110000000;2080
ROSN;0;20140425;131942;225.100000000;500
ROSN;0;20140425;131942;225.050000000;70
ROSN;0;20140425;131942;225.050000000;30
ROSN;0;20140425;131942;225.040000000;50
ROSN;0;20140425;131942;225.040000000;10
ROSN;0;20140425;131942;225.040000000;40
ROSN;0;20140425;131942;225.030000000;10
ROSN;0;20140425;131942;225.010000000;100
ROSN;0;20140425;131942;225.000000000;210
ROSN;0;20140425;131942;225.000000000;240
ROSN;0;20140425;131942;225.000000000;1230
ROSN;0;20140425;131942;225.000000000;30
ROSN;0;20140425;131942;225.000000000;620
ROSN;0;20140425;131942;224.930000000;140
ROSN;0;20140425;131942;224.870000000;100
ROSN;0;20140425;131942;224.840000000;400
ROSN;0;20140425;131943;224.800000000;30
ROSN;0;20140425;131943;224.800000000;70
ROSN;0;20140425;131943;224.770000000;50
ROSN;0;20140425;131943;224.760000000;10
ROSN;0;20140425;131943;224.760000000;10
ROSN;0;20140425;131943;224.710000000;20
ROSN;0;20140425;131943;224.950000000;30
ROSN;0;20140425;131943;224.730000000;30
ROSN;0;20140425;131943;224.720000000;20
ROSN;0;20140425;131943;224.700000000;100
ROSN;0;20140425;131943;224.680000000;50
ROSN;0;20140425;131944;224.750000000;30
ROSN;0;20140425;131944;224.690000000;10
ROSN;0;20140425;131944;224.690000000;80
ROSN;0;20140425;131944;224.690000000;90
ROSN;0;20140425;131944;224.680000000;150
ROSN;0;20140425;131944;224.680000000;320
ROSN;0;20140425;131944;224.680000000;450
ROSN;0;20140425;131944;224.620000000;90
ROSN;0;20140425;131946;224.620000000;70
ROSN;0;20140425;131947;224.620000000;20
ROSN;0;20140425;131947;224.570000000;70
ROSN;0;20140425;131947;224.560000000;10
ROSN;0;20140425;131948;224.530000000;50
ROSN;0;20140425;131948;224.530000000;40
ROSN;0;20140425;131948;224.740000000;40
ROSN;0;20140425;131948;224.560000000;30
ROSN;0;20140425;131948;224.550000000;2320
ROSN;0;20140425;131948;224.540000000;3000
ROSN;0;20140425;131948;224.530000000;60
ROSN;0;20140425;131948;224.500000000;10
ROSN;0;20140425;131948;224.500000000;200
ROSN;0;20140425;131948;224.500000000;100
ROSN;0;20140425;131948;224.480000000;2530
ROSN;0;20140425;131948;224.470000000;750
ROSN;0;20140425;131949;224.510000000;20
ROSN;0;20140425;131949;224.500000000;10
ROSN;0;20140425;131949;224.600000000;910
ROSN;0;20140425;131949;224.610000000;3000
ROSN;0;20140425;131949;224.670000000;120
ROSN;0;20140425;131949;224.680000000;970
ROSN;0;20140425;131949;224.670000000;10
ROSN;0;20140425;131949;224.800000000;30
ROSN;0;20140425;131950;224.500000000;30
ROSN;0;20140425;131950;224.490000000;10
ROSN;0;20140425;131954;224.530000000;60
ROSN;0;20140425;131955;224.780000000;350
ROSN;0;20140425;131957;224.650000000;70
ROSN;0;20140425;131958;224.650000000;90
ROSN;0;20140425;131958;224.650000000;90
ROSN;0;20140425;131958;224.650000000;80
ROSN;0;20140425;132000;224.650000000;30
ROSN;0;20140425;132001;224.890000000;250
ROSN;0;20140425;132002;224.660000000;90
ROSN;0;20140425;132003;224.670000000;100
ROSN;0;20140425;132003;224.670000000;380
ROSN;0;20140425;132004;224.670000000;10
ROSN;0;20140425;132004;224.660000000;20
ROSN;0;20140425;132009;224.890000000;2000
ROSN;0;20140425;132012;224.670000000;90
ROSN;0;20140425;132012;224.670000000;30
ROSN;0;20140425;132012;224.670000000;30
ROSN;0;20140425;132012;224.670000000;10
ROSN;0;20140425;132012;224.660000000;90
ROSN;0;20140425;132013;224.660000000;50
ROSN;0;20140425;132013;224.660000000;90
ROSN;0;20140425;132013;224.660000000;70
ROSN;0;20140425;132020;224.660000000;60
ROSN;0;20140425;132022;224.660000000;30
ROSN;0;20140425;132026;224.660000000;140
ROSN;0;20140425;132039;224.660000000;90
ROSN;0;20140425;132039;224.660000000;90
ROSN;0;20140425;132040;224.850000000;90
ROSN;0;20140425;132041;224.670000000;70
ROSN;0;20140425;132043;224.660000000;60
ROSN;0;20140425;132043;224.660000000;30
ROSN;0;20140425;132043;224.660000000;90
ROSN;0;20140425;132046;224.660000000;70
ROSN;0;20140425;132049;224.660000000;40
ROSN;0;20140425;132049;224.660000000;30
ROSN;0;20140425;132049;224.660000000;30
ROSN;0;20140425;132050;224.780000000;70
ROSN;0;20140425;132050;224.670000000;60
ROSN;0;20140425;132052;224.790000000;910
ROSN;0;20140425;132053;224.670000000;60
ROSN;0;20140425;132053;224.660000000;110
ROSN;0;20140425;132054;224.660000000;90
ROSN;0;20140425;132055;224.770000000;10
ROSN;0;20140425;132055;224.780000000;110
ROSN;0;20140425;132057;224.800000000;3000
ROSN;0;20140425;132112;224.660000000;10
ROSN;0;20140425;132112;224.640000000;70
ROSN;0;20140425;132206;224.830000000;120
ROSN;0;20140425;132206;224.840000000;60
ROSN;0;20140425;132206;224.850000000;2690
ROSN;0;20140425;132206;224.840000000;10
ROSN;0;20140425;132236;224.970000000;40
ROSN;0;20140425;132248;224.970000000;50
ROSN;0;20140425;132248;224.980000000;30
ROSN;0;20140425;132248;225.020000000;50
ROSN;0;20140425;132323;225.300000000;90
ROSN;0;20140425;132324;225.300000000;10
ROSN;0;20140425;132324;225.300000000;100
ROSN;0;20140425;132324;225.300000000;290
ROSN;0;20140425;132334;225.170000000;100
ROSN;0;20140425;132347;225.280000000;40
ROSN;0;20140425;132351;225.280000000;20
ROSN;0;20140425;132351;225.280000000;20
ROSN;0;20140425;132410;225.190000000;60
ROSN;0;20140425;132411;225.190000000;80
ROSN;0;20140425;132416;225.190000000;20
ROSN;0;20140425;132418;225.280000000;100
ROSN;0;20140425;132422;225.280000000;10
ROSN;0;20140425;132434;225.280000000;10
ROSN;0;20140425;132434;225.280000000;10
ROSN;0;20140425;132453;225.190000000;750
ROSN;0;20140425;132453;225.190000000;730
ROSN;0;20140425;132453;225.190000000;100
ROSN;0;20140425;132453;225.190000000;150
ROSN;0;20140425;132453;225.170000000;100
ROSN;0;20140425;132453;225.190000000;10
ROSN;0;20140425;132453;225.200000000;10
ROSN;0;20140425;132645;225.140000000;100
ROSN;0;20140425;132646;225.100000000;10
ROSN;0;20140425;132646;225.090000000;90
ROSN;0;20140425;132655;225.090000000;100
ROSN;0;20140425;132655;225.090000000;100
ROSN;0;20140425;132655;225.090000000;100
ROSN;0;20140425;132656;225.090000000;100
ROSN;0;20140425;132740;225.100000000;10
ROSN;0;20140425;132740;225.100000000;10
ROSN;0;20140425;132828;225.100000000;10
ROSN;0;20140425;132845;225.110000000;130
ROSN;0;20140425;132845;225.100000000;70
ROSN;0;20140425;132914;225.000000000;600
ROSN;0;20140425;132914;224.950000000;200
ROSN;0;20140425;132914;224.950000000;140
ROSN;0;20140425;132914;224.930000000;60
ROSN;0;20140425;132914;224.950000000;180
ROSN;0;20140425;132914;224.930000000;20
ROSN;0;20140425;132939;224.840000000;200
ROSN;0;20140425;132939;224.800000000;100
ROSN;0;20140425;132939;224.800000000;100
ROSN;0;20140425;132939;224.800000000;100
ROSN;0;20140425;132939;224.790000000;500
ROSN;0;20140425;132956;225.030000000;80
ROSN;0;20140425;133015;225.040000000;110
ROSN;0;20140425;133027;224.900000000;100
ROSN;0;20140425;133027;224.900000000;90
ROSN;0;20140425;133027;224.870000000;100
ROSN;0;20140425;133027;224.860000000;110
ROSN;0;20140425;133113;225.030000000;200
ROSN;0;20140425;133119;224.900000000;200
ROSN;0;20140425;133121;225.010000000;120
ROSN;0;20140425;133126;224.880000000;10
ROSN;0;20140425;133205;224.870000000;20
ROSN;0;20140425;133207;224.870000000;30
ROSN;0;20140425;133207;224.870000000;30
ROSN;0;20140425;133210;224.980000000;380
ROSN;0;20140425;133210;224.980000000;10
ROSN;0;20140425;133210;224.970000000;410
ROSN;0;20140425;133227;224.870000000;120
ROSN;0;20140425;133227;224.860000000;40
ROSN;0;20140425;133237;224.870000000;10
ROSN;0;20140425;133237;224.860000000;20
ROSN;0;20140425;133238;224.860000000;140
ROSN;0;20140425;133249;224.860000000;60
ROSN;0;20140425;133305;224.730000000;210
ROSN;0;20140425;133316;224.870000000;10
ROSN;0;20140425;133316;224.920000000;90
ROSN;0;20140425;133316;224.900000000;20
ROSN;0;20140425;133410;224.980000000;820
ROSN;0;20140425;133410;224.980000000;2200
ROSN;0;20140425;133410;224.990000000;1480
ROSN;0;20140425;133521;225.020000000;10
ROSN;0;20140425;133521;225.020000000;130
ROSN;0;20140425;133526;224.910000000;100
ROSN;0;20140425;133536;224.910000000;500
ROSN;0;20140425;133540;225.000000000;90
ROSN;0;20140425;133540;225.010000000;3000
ROSN;0;20140425;133540;225.020000000;1410
ROSN;0;20140425;133540;224.940000000;70
ROSN;0;20140425;133541;224.940000000;30
ROSN;0;20140425;133543;224.940000000;900
ROSN;0;20140425;133544;224.940000000;920
ROSN;0;20140425;133544;224.940000000;90
ROSN;0;20140425;133544;224.940000000;240
ROSN;0;20140425;133544;224.930000000;450
ROSN;0;20140425;133544;224.930000000;10
ROSN;0;20140425;133544;224.890000000;330
ROSN;0;20140425;133544;224.810000000;20
ROSN;0;20140425;133641;224.750000000;100
ROSN;0;20140425;133641;224.750000000;10
ROSN;0;20140425;133641;224.730000000;290
ROSN;0;20140425;133730;224.740000000;100
ROSN;0;20140425;133730;224.730000000;610
ROSN;0;20140425;133730;224.720000000;100
ROSN;0;20140425;133730;224.720000000;20
ROSN;0;20140425;133730;224.710000000;170
ROSN;0;20140425;133901;224.890000000;80
ROSN;0;20140425;133907;224.890000000;820
ROSN;0;20140425;133908;224.910000000;10
ROSN;0;20140425;133908;224.920000000;90
ROSN;0;20140425;133909;224.930000000;90
ROSN;0;20140425;133909;224.930000000;750
ROSN;0;20140425;133909;224.930000000;40
ROSN;0;20140425;133909;224.930000000;810
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;1330
ROSN;0;20140425;133909;224.930000000;270
ROSN;0;20140425;133909;224.930000000;130
ROSN;0;20140425;133909;224.930000000;1270
ROSN;0;20140425;133909;224.930000000;850
ROSN;0;20140425;133909;224.930000000;740
ROSN;0;20140425;133909;224.930000000;210
ROSN;0;20140425;133909;224.930000000;790
ROSN;0;20140425;133909;224.930000000;910
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;1700
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;20
ROSN;0;20140425;133909;224.930000000;80
ROSN;0;20140425;133909;224.930000000;100
ROSN;0;20140425;133909;224.930000000;90
ROSN;0;20140425;133909;224.930000000;10
ROSN;0;20140425;133909;224.930000000;200
ROSN;0;20140425;133909;224.930000000;60
ROSN;0;20140425;133909;224.930000000;40
ROSN;0;20140425;133910;225.030000000;90
ROSN;0;20140425;133910;225.030000000;100
ROSN;0;20140425;133910;225.030000000;90
ROSN;0;20140425;133910;225.030000000;530
ROSN;0;20140425;133910;225.030000000;440
ROSN;0;20140425;133910;225.070000000;210
ROSN;0;20140425;133910;225.070000000;320
ROSN;0;20140425;133910;225.070000000;310
ROSN;0;20140425;133910;225.070000000;420
ROSN;0;20140425;133910;225.070000000;70
ROSN;0;20140425;133911;225.070000000;270
ROSN;0;20140425;133911;225.070000000;150
ROSN;0;20140425;133911;225.070000000;80
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;70
ROSN;0;20140425;133911;225.070000000;170
ROSN;0;20140425;133911;225.070000000;170
ROSN;0;20140425;133911;225.070000000;90
ROSN;0;20140425;133911;225.070000000;20
ROSN;0;20140425;133911;225.070000000;60
ROSN;0;20140425;133928;225.040000000;140
ROSN;0;20140425;133928;225.040000000;730
ROSN;0;20140425;133928;225.040000000;750
ROSN;0;20140425;133928;224.990000000;100
ROSN;0;20140425;133934;225.060000000;3000
ROSN;0;20140425;134114;225.070000000;20
ROSN;0;20140425;134221;224.950000000;120
ROSN;0;20140425;134221;224.940000000;90
ROSN;0;20140425;134221;224.940000000;120
